,Diện tích,Mức giá,Mặt tiền,Đường vào,Số phòng ngủ,Số toilet,id,legal codes,direction codes,most_similar
484,100.0,0.0,0,0,0,0,33857239,-1,-1,"['34043433', '34340272', '32430634', '33637492', '28476777']"
485,120.0,1.25,5,5,0,0,33858171,80,-1,"['33412280', '34067310', '32829161', '32702936', '33222668']"
486,6202.0,0.06772009029345373,0,0,0,0,33860599,80,-1,"['31773372', '34172480', '34322322', '31391410', '32564189']"
487,1000.0,0.699,18.8,4,0,0,33866726,87,-1,"['34042072', '34302868', '31883754', '34305208', '34305718']"
488,1000.0,0.9,20,10,0,0,33869352,-1,-1,"['32468421', '32018952', '26494200', '23008813', '22509845']"
489,2600.0,0.07692307692307693,30,3.5,0,0,33869656,80,-1,"['33616325', '33605724', '33192965', '34298995', '34342244']"
490,1050.0,0.5714285714285714,100,4,0,0,33870945,-1,-1,"['34255135', '34316591', '34296089', '32218305', '33990799']"
491,79.0,29.11392405063291,7,8,10,10,33875972,-1,-1,"['34340476', '30926503', '34328486', '34328478', '31221606']"
492,335.0,13.432835820895523,0,0,28,0,33878319,80,-1,"['34327433', '33520293', '33705456', '30854981', '34227512']"
493,218.0,3.256880733944954,0,0,0,0,33879171,-1,-1,"['34148098', '34064179', '32580484', '24414253', '30262459']"
494,4069.0,0.1253379208650774,42.9,3,0,0,33880947,80,-1,"['34305310', '33989075', '34320393', '34278761', '34234330']"
495,16655.0,0.7,110,12,0,0,33882307,72,-1,"['28712692', '34324934', '34335939', '34292346', '33266068']"
496,140.0,0.0,5.5,8,0,0,33884641,80,-1,"['33684751', '34335057', '34262404', '33978493', '34342283']"
497,176.0,0.0,8,22,0,0,33884717,80,-1,"['33482223', '34322462', '34305238', '34323778', '34177636']"
498,143.0,0.0,0,0,0,0,33884792,80,-1,"['34338709', '34321032', '34345779', '33984091', '33830580']"
499,500.0,0.0,0,0,0,0,33887187,80,-1,"['34273240', '34218331', '34337059', '34328624', '34262918']"
500,400.0,2.9,12,12,0,0,33889380,80,-1,"['33796916', '33889700', '33187233', '34188320', '32580236']"
501,834.0,2.9,10,12,0,0,33889700,80,-1,"['33889380', '34188320', '32580236', '32677879', '33796916']"
502,560.0,4.5,12,25,0,0,33891602,80,-1,"['34324786', '34085271', '34329779', '34235025', '34339594']"
503,252.0,3.4920634920634925,6.88,5,3,3,33891799,-1,-1,"['33390795', '32292284', '32766944', '34307412', '34314076']"
504,505.0,0.0,16,5,0,0,33894331,80,-1,"['34061588', '34305066', '34042299', '33559344', '34273002']"
505,350.0,0.0,11,30,0,0,33902220,83,-1,"['34337969', '34070566', '33320193', '34313710', '34230420']"
506,253.0,0.0,8,8,0,0,33903773,80,-1,"['34291751', '34088569', '34071707', '33842439', '33001461']"
507,700.0,1.2142857142857142,0,18,4,2,33904411,122,-1,"['33175934', '34302112', '31728941', '33429308', '34338137']"
508,75.0,10.666666666666666,0,0,0,0,33904589,31,-1,"['33940830', '33912022', '24251601', '34338169', '34305302']"
509,137.6,1.1264534883720931,0,0,0,0,33907647,80,-1,"['34276876', '34126374', '34213922', '34213289', '34101546']"
510,200.0,4.5,6,10,0,0,33907902,80,-1,"['34313597', '34307488', '34343422', '34342553', '34286345']"
511,1000.0,1.3,0,0,0,0,33910809,-1,-1,"['34253225', '33557311', '33670882', '33140100', '33958290']"
512,1000.0,0.35,20,50,0,0,33910946,-1,-1,"['33840530', '32123670', '33935288', '24274188', '26176175']"
513,216.0,2.5462962962962963,18,5,0,0,33911116,80,-1,"['34332996', '33486419', '33168702', '33785400', '34107904']"
514,730.0,0.4849315068493151,0,0,0,0,33911120,80,-1,"['33578853', '34252276', '34066174', '34290684', '34342183']"
515,90.0,8.0,5,5,0,0,33912022,35,-1,"['33940830', '34305302', '34101212', '34303701', '34287257']"
516,1000.0,0.0,0,0,0,0,33914665,-1,-1,"['33793636', '34322121', '33746979', '33193370', '33268586']"
517,227.0,5.726872246696035,20,0,0,0,33914670,35,-1,"['34120294', '34303701', '34287257', '34303579', '34120377']"
518,200.0,0.0,0,0,0,0,33915423,80,-1,"['34332574', '34323058', '33950078', '33804028', '34305667']"
519,277.0,9.0,30,28,0,0,33915620,80,-1,"['34047288', '34124089', '33797763', '34295129', '34117141']"
520,300.0,0.0,10,8,0,0,33917796,80,-1,"['34346112', '34311360', '34088569', '31787438', '34339667']"
521,10000.0,0.29,0,0,0,0,33918290,-1,-1,"['33749440', '34338563', '34344848', '34270692', '33135547']"
522,921.6,0.23274739583333331,0,0,0,0,33920882,80,-1,"['34324850', '33994735', '33989067', '34328780', '33749240']"
523,1000.0,0.9,0,0,0,0,33922538,80,-1,"['34117099', '33786550', '34200424', '33381000', '34140450']"
524,100.0,0.0,0,0,0,0,33927063,80,-1,"['34345784', '33958067', '33973395', '34212504', '33830580']"
525,500.0,1.6600000000000001,7,7,0,0,33934040,90,-1,"['30754048', '34089772', '33762538', '34040227', '31128738']"
526,821.0,1.46163215590743,28,30,0,0,33935288,-1,-1,"['28923611', '24274188', '33840530', '22467588', '30748541']"
527,200.0,0.0,125,25,0,0,33940693,6,-1,"['33990799', '34010162', '34205049', '34207585', '34189033']"
528,61.0,9.01639344262295,5,5,0,0,33940830,35,-1,"['33912022', '34305302', '34101212', '34303701', '34120294']"
529,100.0,9.4,20,50,0,0,33941318,90,-1,"['34321775', '30782829', '34342215', '24719805', '34089772']"
530,139.6,7.070200573065903,0,0,0,0,33943067,80,-1,"['33943330', '34144569', '34287503', '34263147', '34100951']"
531,135.9,7.030905077262693,0,0,0,0,33943330,80,-1,"['33943067', '34263147', '34144569', '34287503', '34100951']"
532,10000.0,0.0,0,0,0,0,33950069,56,-1,"['34033492', '33950408', '34291254', '33100538', '33191008']"
533,200.0,0.0,0,0,0,0,33950078,80,-1,"['34332574', '34323058', '33915423', '33804028', '34305667']"
534,10000.0,0.0,0,0,0,0,33950408,56,-1,"['34033492', '33950069', '34291254', '33100538', '33191008']"
535,110.0,1.0000000000000002,6,6,0,0,33950607,80,-1,"['34277149', '34303458', '34100136', '34276736', '33961894']"
536,360.0,0.3055555555555556,10,5,0,0,33952871,-1,-1,"['30769190', '31817699', '31107612', '34330307', '24917064']"
537,200.0,0.0,10,20,0,0,33954251,-1,-1,"['32002916', '31340372', '21656203', '31912287', '31628660']"
538,200.0,1.5,10,20,0,0,33954274,80,-1,"['34306920', '34158113', '33593839', '34267066', '34320246']"
539,203.0,1.6748768472906403,7,30,0,0,33955367,80,-1,"['34187519', '33224883', '34070963', '33299288', '34313710']"
540,873.0,14.891179839633448,27,12,0,0,33955894,80,-1,"['33348875', '34147840', '32734451', '34249150', '34313972']"
541,118.0,0.0,0,0,0,0,33958067,80,-1,"['33973395', '34212504', '33830580', '33657156', '33984091']"
542,650.0,1.353846153846154,0,0,0,0,33958290,-1,-1,"['34343485', '33910809', '34253225', '33140100', '33557311']"
543,183.1,0.797378481703987,0,0,0,0,33961781,-1,-1,"['34254436', '34337771', '34337677', '34337837', '34311692']"
544,370.9,0.6983014289565921,6,6,0,0,33961894,80,-1,"['34259895', '34277149', '34255844', '34341035', '34276736']"
545,200.0,4.25,0,0,0,0,33962987,-1,-1,"['34143895', '33412522', '34344629', '34193084', '30311237']"
546,220.0,0.0,7.8,18,0,0,33970382,80,-1,"['31454208', '32104773', '34194728', '34322462', '34323778']"
547,138.0,0.0,5,24,0,0,33970415,80,-1,"['33841452', '33482223', '33884717', '34230888', '34340306']"
548,560.0,0.48214285714285715,12,6,0,0,33971702,80,-1,"['34263646', '34055629', '34273002', '32794685', '34311279']"
549,125.0,0.0,5,16,0,0,33971895,80,-1,"['33818045', '33841791', '34194728', '34207383', '34342811']"
550,120.0,0.0,0,0,0,0,33973395,80,-1,"['34212504', '33958067', '33830580', '33657156', '33984091']"
551,139.96,13.932552157759359,10,5,4,3,33973995,80,-1,"['34322740', '34332509', '34118078', '34155405', '34264136']"
552,230.0,3.1956521739130435,0,0,0,0,33974829,80,-1,"['34322339', '32388067', '34094387', '33079844', '34338369']"
553,125.0,0.0,6,12,0,0,33975195,82,-1,"['33462929', '33511409', '34315122', '30966538', '26656934']"
554,200.0,0.0,6,6,0,0,33978493,80,-1,"['34335057', '34244152', '34276505', '33001461', '33884641']"
555,125.0,0.0,0,0,0,0,33984091,80,-1,"['33830580', '33657156', '33973395', '34212504', '33958067']"
556,200.0,0.0,0,0,0,0,33986155,-1,-1,"['34043641', '33691639', '33715013', '33468480', '33722626']"
557,200.0,0.0,0,0,0,0,33987711,-1,-1,"['34043641', '33691639', '33715013', '33468480', '33722626']"
558,180.0,7.666666666666667,6.3,20,2,1,33987954,80,-1,"['34167382', '34307973', '33319156', '33767972', '34267965']"
559,1007.0,0.13406156901688182,0,0,0,0,33989067,80,-1,"['34328780', '34148426', '34327860', '34342946', '34339153']"
560,3541.0,0.9,43,4,0,0,33989075,80,-1,"['33880947', '34305310', '34320393', '34278761', '34116933']"
561,200.0,0.0,125,25,0,0,33990799,6,-1,"['33940693', '34010162', '34205049', '34207585', '34189033']"
562,200.0,0.0,10,20,0,0,33992380,90,-1,"['34322549', '29173091', '34324046', '34311405', '34309772']"
563,13000.0,0.08846153846153847,0,0,0,0,33993980,-1,-1,"['34331187', '34337833', '33749334', '34200496', '30967698']"
564,866.0,0.18475750577367206,0,0,0,0,33994735,80,-1,"['33920882', '34328780', '33989067', '34148426', '34327860']"
565,292.0,6.7,14.8,5,0,0,33998686,80,-1,"['33643236', '34019674', '33046128', '34322485', '33046477']"
566,250.0,1.0,0,0,0,0,34000147,80,-1,"['34103486', '34101546', '34140243', '34213289', '34256398']"
567,220.0,0.0,8,4.5,0,0,34000292,80,-1,"['34272527', '33842439', '33001461', '33522399', '34276505']"
568,400.0,8.0,8,12,15,15,34000303,80,-1,"['34219455', '34291057', '34220143', '34290788', '34073625']"
569,150.0,0.7,5,5,0,0,34003032,80,-1,"['33755236', '34255844', '34276736', '34100136', '34303458']"
570,270000.0,0.0055,500,10,0,0,34004654,80,-1,"['33164417', '33541430', '34309674', '34332246', '34274042']"
571,177.0,5.480225988700565,5,8,0,0,34007176,-1,-1,"['23809342', '31163679', '27852990', '24255475', '31713145']"
572,125.0,0.0,5,16,0,0,34008850,-1,-1,"['34325087', '31628660', '31912287', '31205239', '32429779']"
573,250.0,0.0,10,16,0,0,34009154,80,-1,"['34263112', '34343872', '32104773', '34225463', '31454208']"
574,200.0,0.0,10,12,0,0,34009939,80,-1,"['34305323', '34299773', '33821132', '34043984', '32401388']"
575,200.0,0.0,125,25,0,0,34010162,6,-1,"['33990799', '33940693', '34205049', '34207585', '34189033']"
576,210.3,0.5492154065620541,0,0,0,0,34010711,80,-1,"['34343108', '34313448', '33624158', '34210817', '33328949']"
577,188.6,0.7211028632025451,5,0,0,0,34011724,80,-1,"['34323607', '34300650', '34343790', '34287493', '34072404']"
578,850.0,1.588235294117647,19.9,20,0,0,34013181,80,-1,"['34295028', '33852434', '32096692', '32094226', '32046875']"
579,145.0,7.0,14,10,0,0,34019674,80,-1,"['33046128', '33998686', '33643236', '33046477', '34309821']"
580,280.0,6.785714285714286,12,0,0,0,34019893,-1,-1,"['31098433', '29543635', '33170251', '33441927', '34229785']"
581,5717.0,2.8,0,0,0,0,34032477,14,-1,"['33126686', '34231124', '34181603', '34338592', '34319328']"
582,10000.0,0.0,0,0,0,0,34033492,56,-1,"['33950069', '33950408', '34291254', '33100538', '33191008']"
583,1600.0,0.0,0,0,0,0,34034175,3,-1,"['34339666', '31002930', '34271452', '34187248', '33408433']"
584,557.0,0.5385996409335727,26,6,0,0,34037693,80,-1,"['34115308', '32286323', '32286327', '33192965', '34041694']"
585,127.0,7.63779527559055,9,10,3,2,34039862,36,-1,"['33256423', '33390669', '33694187', '34048514', '34068705']"
586,200.0,0.0,5,8,0,0,34040227,90,-1,"['34309772', '33762538', '31128738', '34311405', '34324046']"
587,1840.0,0.20652173913043478,8,8,0,0,34040323,80,-1,"['33301456', '34071707', '32965556', '34346112', '34197434']"
588,14000.0,0.10928571428571429,8,8,0,0,34040507,80,-1,"['34328502', '34341831', '34263040', '34290939', '32848861']"
589,1000.0,0.979,29,5,0,0,34041694,80,-1,"['34037693', '33605724', '33616325', '33192965', '34298995']"
590,135.0,0.0,5,30,0,0,34041740,80,-1,"['34230420', '34313710', '33224883', '33970415', '33841452']"
591,1000.0,0.699,18,4.5,0,0,34042072,87,-1,"['33866726', '34302868', '31883754', '34305208', '34305718']"
592,1200.0,0.2708333333333333,14,4,0,0,34042299,80,-1,"['34061588', '33766196', '34091278', '34311279', '34273002']"
593,6000.0,0.1325,44,10,0,0,34042610,-1,-1,"['34336401', '34270905', '34228380', '31950422', '33826763']"
594,100.0,0.0,0,0,0,0,34043433,-1,-1,"['34340272', '33857239', '32430634', '33637492', '28476777']"
595,200.0,0.0,0,0,0,0,34043641,-1,-1,"['33691639', '33715013', '33468480', '33722626', '34322293']"
596,200.0,0.75,10,0,0,0,34043873,90,-1,"['33763175', '31128738', '33934040', '33762538', '34311405']"
597,125.0,0.0,10,12,0,0,34043984,80,-1,"['34305323', '34299773', '34009939', '33821132', '32401388']"
598,284.0,25.0,0,0,0,0,34046383,-1,-1,"['21687998', '34209759', '34261813', '33786376', '33418295']"
599,152.8,2.6178010471204187,0,0,0,0,34046452,-1,-1,"['34337992', '31463941', '34311868', '32597521', '24414253']"
600,277.0,9.2,35,28,0,0,34047288,80,-1,"['34124089', '33915620', '33797763', '34295129', '34323680']"
601,200.0,0.0,10,10,0,0,34048440,-1,-1,"['34309433', '32362722', '31817699', '31107612', '34299741']"
602,200.0,0.0,0,0,0,0,34048494,-1,-1,"['34043641', '33691639', '33715013', '33468480', '33722626']"
603,85.5,15.087719298245615,5,6,3,3,34048514,35,-1,"['33390669', '33441643', '33256423', '34039862', '33694187']"
604,110.0,0.0,0,0,0,0,34048526,-1,-1,"['24361222', '34043433', '34340272', '33857239', '32430634']"
605,100.0,0.0,18,10,0,0,34050933,80,-1,"['34295993', '33737480', '33626307', '34305723', '34305066']"
606,600.0,0.0,12,8,0,0,34051563,117,-1,"['33848128', '34276058', '34337900', '32845014', '34302112']"
607,6700.0,0.050746268656716415,0,5,0,0,34052074,-1,-1,"['33086007', '34329594', '34156164', '29507692', '32164264']"
608,16000.0,0.05625,0,0,0,0,34052218,-1,-1,"['34320728', '34320276', '34329950', '34328125', '33437017']"
609,474.0,1.2,0,0,0,0,34052323,80,-1,"['34213922', '34276876', '33907647', '34140450', '34126374']"
610,600.0,4.5,0,0,0,0,34053248,80,-1,"['34310259', '34261551', '34224055', '34293246', '34339008']"
611,433.0,0.4387990762124711,12,6,0,0,34055629,80,-1,"['33971702', '34263646', '34273002', '32794685', '33766196']"
612,392.0,0.6250000000000001,0,0,0,0,34059671,38,-1,"['30916195', '34338775', '34337235', '34326828', '34322567']"
613,200.0,0.0,12,25,0,0,34061105,80,-1,"['33482223', '34070566', '33320193', '34305238', '34322462']"
614,400.0,0.375,12,12,0,0,34061187,80,-1,"['33685993', '31873645', '32401388', '32728380', '34322511']"
615,1000.0,0.0,14,4,0,0,34061588,80,-1,"['34042299', '33766196', '34091278', '33894331', '34311279']"
616,200.0,4.5,9,10,0,0,34063605,80,-1,"['34290155', '34148046', '34322641', '34198306', '34067468']"
617,182.0,3.291208791208791,0,0,0,0,34064179,-1,-1,"['33879171', '34148098', '32580484', '24414253', '30262459']"
618,600.0,0.44666666666666666,0,0,0,0,34066174,80,-1,"['33578853', '33911120', '34148972', '34252276', '34290684']"
619,107.7,1.2999071494893222,5,5,0,0,34067310,80,-1,"['33412280', '33858171', '32829161', '33222668', '32702936']"
620,200.0,4.0,10,10,0,0,34067468,80,-1,"['33766728', '34290155', '34148046', '34322641', '34198306']"
621,258.0,2.2093023255813953,12,8,3,2,34068705,44,-1,"['34039862', '33256423', '33390669', '34048514', '31391339']"
622,1174.0,0.12776831345826234,38,6,0,0,34070042,101,-1,"['34329986', '34311504', '32873187', '34267482', '34344161']"
623,1684.0,15.0,0,0,2,2,34070219,80,-1,"['34304431', '33820209', '34328788', '34313945', '34167382']"
624,280.0,0.0,11,30,0,0,34070566,80,-1,"['33320193', '34313710', '34230420', '33299288', '34061105']"
625,280.0,1.1785714285714286,10,30,0,0,34070963,80,-1,"['33299288', '33224883', '34187519', '33955367', '34289822']"
626,560.0,0.21428571428571427,8.5,8.5,0,0,34071707,80,-1,"['34088569', '33903773', '34197434', '34346112', '34291751']"
627,193.2,0.8281573498964804,6.05,2.5,0,0,34072404,80,-1,"['34305243', '32702936', '34323607', '34287493', '34300650']"
628,340.0,13.235294117647058,15,6,18,16,34073625,35,-1,"['34291057', '34220143', '30926438', '34219455', '34000303']"
629,170.0,0.6352941176470588,5,8,0,0,34075256,84,-1,"['34285481', '26656934', '33266481', '33511409', '33489580']"
630,2330.0,2.0,60,10,0,0,34078973,80,-1,"['34250964', '32734638', '34278761', '33989075', '34266171']"
631,500.0,0.28,10,10,0,0,34082262,80,-1,"['32284295', '34325208', '32284294', '33680439', '31787438']"
632,200.0,0.6,0,0,0,0,34082340,-1,-1,"['33774872', '34337677', '34337771', '34337837', '34254436']"
633,200.0,5.0,15,20,0,0,34085271,80,-1,"['34339594', '33891602', '34332160', '34117141', '34307021']"
634,1030.0,0.8009708737864077,0,0,0,0,34086906,-1,-1,"['34149786', '26828919', '26773983', '34181290', '34333602']"
635,325.0,0.0,8.5,8.5,0,0,34088569,80,-1,"['33903773', '34071707', '34291751', '33917796', '34346112']"
636,200.0,5.75,14,5,5,4,34089167,59,-1,"['33470389', '33441523', '34192392', '29717612', '34068705']"
637,100.0,2.0,5,12,0,0,34089772,90,-1,"['30754048', '33934040', '33762538', '34309772', '34324046']"
638,1046.0,0.19120458891013384,12,5,0,0,34091278,80,-1,"['34311279', '33766196', '33376423', '33971702', '34263646']"
639,500.0,2.9,0,0,0,0,34094387,80,-1,"['32388067', '34322339', '33974829', '33079844', '33219821']"
640,495.0,1.6565656565656564,11,0,0,0,34095634,-1,-1,"['31476007', '33513114', '33952871', '33427253', '33031928']"
641,350.0,0.0,12,8,0,0,34095883,80,-1,"['34312304', '32728380', '34322511', '33917796', '34346112']"
642,201.0,4.3283582089552235,10.84,6,0,0,34095996,84,-1,"['32890700', '34290888', '34337886', '33735958', '33736038']"
643,554.0,0.0,0,6,0,0,34097856,-1,-1,"['28541743', '24133713', '34322103', '23008214', '24869433']"
644,4343.0,0.1381533502187428,0,0,0,0,34098747,-1,-1,"['32578319', '29546438', '34329379', '34329637', '34329245']"
645,150.0,5.666666666666667,0,0,0,0,34099359,80,-1,"['33233700', '34225884', '34306693', '34342096', '34308622']"
646,135.0,0.8148148148148149,5,6,0,0,34100136,80,-1,"['34276736', '34303458', '34277149', '34255844', '34003032']"
647,150.0,5.333333333333333,0,7,0,0,34100466,80,-1,"['34263978', '34307430', '34337710', '34328181', '34328621']"
648,102.6,7.787524366471735,0,0,0,0,34100951,80,-1,"['34340523', '33305214', '34144569', '34287503', '34329343']"
649,163.0,5.39877300613497,7,5,0,0,34101212,36,-1,"['34305302', '34287257', '34120294', '34303701', '34303579']"
650,220.0,1.0000000000000002,0,0,0,0,34101546,80,-1,"['34213289', '34103486', '34000147', '34256398', '34140243']"
651,243.0,1.0000000000000002,0,0,0,0,34103486,80,-1,"['34000147', '34101546', '34213289', '34140243', '34256398']"
652,400.0,0.0,0,0,0,0,34103836,80,-1,"['34272157', '34322204', '34273240', '34218331', '34337059']"
653,585.0,0.28205128205128205,9,5.6,0,0,34104978,80,-1,"['34303318', '33522399', '32334022', '33618245', '34235940']"
654,200.0,0.0,10,10,0,0,34107528,80,-1,"['34339667', '34131539', '34293910', '34344245', '31787438']"
655,410.0,1.3170731707317074,14,6,0,0,34107904,80,-1,"['33370649', '33843506', '34326756', '32807928', '34227232']"
656,223.0,0.672645739910314,8,6,0,0,34109656,80,-1,"['34339669', '33674610', '34313648', '34303318', '33522399']"
657,537.0,0.44040968342644327,25,8,0,0,34115308,80,-1,"['34037693', '32286323', '32286327', '31758947', '33398253']"
658,1174.0,0.12776831345826234,38,6,0,0,34116933,80,-1,"['34320393', '34342244', '32834945', '34298995', '33605724']"
659,1000.0,0.699,0,0,0,0,34117009,87,-1,"['30764444', '34309118', '33429607', '34305208', '34305138']"
660,1000.0,0.979,0,0,0,0,34117099,80,-1,"['33922538', '34200424', '33786550', '33381000', '34140450']"
661,1122.0,6.0,18,17,0,0,34117141,80,-1,"['33046477', '34085271', '33046128', '34332160', '34339594']"
662,103.44,9.667440061871616,0,0,4,4,34118078,80,-1,"['34155405', '34322740', '34264136', '31172292', '33973995']"
663,250.0,4.8,13,7,0,0,34120294,36,-1,"['34287257', '34303701', '34120377', '34303579', '34101212']"
664,100.0,9.0,0,0,0,0,34120328,80,-1,"['34310803', '34251858', '33557247', '34342589', '34329343']"
665,323.0,3.5603715170278636,13,5,0,0,34120377,36,-1,"['34287257', '34120294', '34303579', '34303701', '34101212']"
666,277.0,9.2,35,28,0,0,34124089,80,-1,"['34047288', '33915620', '33797763', '34295129', '34323680']"
667,105.0,1.1428571428571428,0,0,0,0,34126374,80,-1,"['33907647', '34276876', '34213922', '34213289', '34101546']"
668,200.0,0.0,10,10,0,0,34131539,80,-1,"['34107528', '34339667', '34293910', '34344245', '31787438']"
669,300.0,1.0,0,0,0,0,34140243,80,-1,"['34000147', '34103486', '34101546', '34140450', '34213289']"
670,400.0,1.0,0,0,0,0,34140450,80,-1,"['34140243', '34000147', '34103486', '34101546', '34213289']"
671,145.0,0.7586206896551725,0,20,0,0,34141014,-1,-1,"['24774928', '24761504', '23664571', '34141115', '31912287']"
672,1100.0,0.7272727272727273,0,15,0,0,34141115,-1,-1,"['23664571', '24761504', '24774928', '34141014', '28351584']"
673,320.0,4.125,0,0,0,0,34143895,-1,-1,"['34344629', '33962987', '33412522', '34193084', '33743126']"
674,120.0,7.5,0,0,0,0,34144569,80,-1,"['34287503', '34100951', '34340523', '33943067', '33943330']"
675,240.0,12.0,12,6,0,0,34147840,80,-1,"['33348875', '32734451', '34341264', '34319342', '34249150']"
676,100.0,4.5,10,10,0,0,34148046,80,-1,"['34322641', '34290155', '34198306', '34063605', '34067468']"
677,220.0,1.2272727272727273,10,6,2,2,34148084,80,-1,"['34327587', '34341832', '34343408', '34314246', '34304431']"
678,185.0,3.2378378378378376,0,0,0,0,34148098,-1,-1,"['33879171', '34064179', '32580484', '24414253', '30262459']"
679,1000.0,0.125,0,0,0,0,34148426,80,-1,"['34327860', '33989067', '34328780', '34342946', '34339153']"
680,1000.0,0.125,0,0,0,0,34148512,-1,-1,"['34324635', '34265595', '34322842', '34312057', '33746979']"
681,511.0,0.3424657534246575,0,0,0,0,34148972,80,-1,"['34300225', '34332813', '32569466', '32831207', '34288562']"
682,1000.0,0.85,0,0,0,0,34149786,-1,-1,"['34086906', '26828919', '34181290', '26773983', '33379723']"
683,200.0,0.0,5,11,0,0,34151639,80,-1,"['34262404', '34305504', '34330124', '34342283', '34311470']"
684,160.0,0.0,0,7,0,0,34151790,80,-1,"['34276647', '34207680', '34334309', '34167282', '34323915']"
685,83.18,9.016590526568885,5.4,4,4,4,34155405,80,-1,"['34118078', '34322740', '34264136', '31172292', '33973995']"
686,6000.0,0.05,0,0,0,0,34156164,-1,-1,"['29507692', '33125321', '34329637', '33086007', '34329245']"
687,250.0,10.0,0,0,0,0,34157211,80,-1,"['33691531', '32420253', '33557247', '34120328', '34310803']"
688,495.0,1.5555555555555556,11,20,0,0,34158113,80,-1,"['33954274', '34306920', '33593839', '34267066', '34320246']"
689,200.0,3.0,0,0,0,0,34160860,4,-1,"['34271452', '30776942', '34187248', '34339666', '31002930']"
690,250.0,0.0,0,0,0,0,34161357,80,-1,"['34322364', '33398729', '34232205', '34319946', '34225633']"
691,3450.0,3.0,55,10,0,0,34161630,51,-1,"['30372783', '33521462', '34261149', '34234619', '33100538']"
692,210.0,0.0,0,10,0,0,34167282,80,-1,"['34343514', '34276647', '34207680', '34151790', '34320279']"
693,180.0,7.666666666666667,6.3,20,2,1,34167382,80,-1,"['33987954', '34307973', '33319156', '33767972', '34267965']"
694,300.0,0.6,16,16,0,0,34168889,80,-1,"['31678804', '34305723', '33626307', '33737480', '33852434']"
695,3221.6,1.65,0,3,0,0,34172420,80,-1,"['34333618', '33223831', '34247271', '33843759', '34340923']"
696,5000.0,0.047,0,0,0,0,34172480,80,-1,"['34322322', '31773372', '34324346', '33860599', '34259939']"
697,127.1,0.944138473642801,6,12,0,0,34172669,-1,-1,"['34333453', '31205239', '34250140', '34332013', '32429779']"
698,200.0,0.0,135,35,0,0,34173604,9,-1,"['34189033', '34205049', '34207585', '33940693', '33990799']"
699,588.0,0.272108843537415,10,20,0,0,34177636,80,-1,"['34323778', '34305238', '34322462', '34277400', '34267066']"
700,1041.0,1.0566762728146013,0,0,0,0,34181290,-1,-1,"['33670882', '33557311', '33140100', '34149786', '33910809']"
701,1000.0,0.9,10,15,0,0,34181603,10,-1,"['34338592', '34231124', '33126686', '34322235', '32974620']"
702,1400.0,0.25,0,3.5,0,0,34181615,80,-1,"['34323915', '34326714', '33639478', '33466754', '34334309']"
703,127.0,0.9448818897637795,0,0,0,0,34181757,80,-1,"['34256398', '34326773', '34213289', '34101546', '34103486']"
704,215.0,0.7162790697674418,5.5,10,0,0,34181773,80,-1,"['34332684', '34330402', '34332635', '34339123', '33593861']"
705,786.7,0.851658828015762,17.5,8,0,0,34185095,80,-1,"['34336317', '34305066', '33169643', '32621870', '33370649']"
706,5000.0,0.02,30,2.5,0,0,34187006,80,-1,"['34318185', '33869656', '34234330', '33460697', '33616325']"
707,200.0,0.0,0,0,0,0,34187248,4,-1,"['34339666', '31002930', '34271452', '34034175', '34160860']"
708,203.0,1.4285714285714286,7,30,0,0,34187519,80,-1,"['33955367', '33224883', '34070963', '33299288', '34313710']"
709,8456.0,0.03429517502365184,0,3,0,0,34187915,80,-1,"['34343675', '32564189', '34245595', '31391410', '33631093']"
710,400.0,2.35,10,12,0,0,34188320,80,-1,"['32580236', '32677879', '33889700', '34339762', '33187233']"
711,200.0,0.0,125,25,0,0,34189033,8,-1,"['34207585', '34205049', '33940693', '34010162', '33990799']"
712,65.4,7.492354740061162,4,4,2,3,34189824,-1,-1,"['34307412', '33390795', '32292284', '33891799', '34326041']"
713,64.0,7.656250000000001,4,4,3,3,34192392,59,-1,"['33470389', '33441523', '29717612', '34089167', '31391339']"
714,200.0,0.0,0,0,0,0,34192953,-1,-1,"['34043641', '33691639', '33715013', '33468480', '33722626']"
715,200.0,4.5,0,0,0,0,34193084,-1,-1,"['30311237', '33412522', '33743126', '34324296', '33962987']"
716,120.0,0.0,6,16,0,0,34194728,80,-1,"['33841791', '34207383', '33971895', '33818045', '34342811']"
717,200.0,0.0,0,0,0,0,34197241,-1,-1,"['34043641', '33691639', '33715013', '33468480', '33722626']"
718,500.0,0.4,8,10,0,0,34197434,80,-1,"['34071707', '33593861', '34313648', '34327565', '34325208']"
719,1000.0,0.13,15,8,0,0,34197494,81,-1,"['33559344', '34305066', '33894331', '34273002', '33074936']"
720,200.0,4.5,10,11,0,0,34198306,80,-1,"['34290155', '34322641', '34148046', '34063605', '34067468']"
721,787.6,0.8506856272219401,8,0,0,0,34199434,80,-1,"['33416493', '34300650', '34323607', '34287493', '34343790']"
722,786.0,0.8524173027989822,0,0,0,0,34200424,80,-1,"['33381000', '33922538', '33786550', '34117099', '34140450']"
723,14040.0,0.03205128205128205,0,0,0,0,34200496,-1,-1,"['34331187', '34337833', '33993980', '34320728', '34052218']"
724,200.0,0.0,0,0,0,0,34202072,-1,-1,"['34043641', '33691639', '33715013', '33468480', '33722626']"
725,200.0,4.5,12,18,0,0,34204889,38,-1,"['33475914', '34298026', '34342296', '31342479', '34120294']"
